filename,dense_forest,dry_vegetation,low_humidity,strong_wind,rained_recently,high_temperature,minimal_human_activity,lightnings_frequent,power_lines_nearby,wildfire_risk,split
image_0477.png,0,1,0,0,0,0,0,1,0,0,val
image_0478.png,0,0,1,0,1,0,1,0,1,0,train
image_0479.png,0,1,1,1,0,0,0,1,1,1,train
image_0480.png,0,1,0,0,0,0,1,1,0,0,val
image_0481.png,1,0,1,0,1,1,1,0,0,0,train
image_0482.png,0,0,0,1,0,0,0,0,0,0,train
image_0483.png,0,1,0,1,1,1,1,1,0,0,train
image_0484.png,1,0,0,0,0,1,1,1,0,1,train
image_0485.png,1,0,1,0,1,0,0,1,0,1,train
image_0486.png,1,1,1,1,0,1,0,1,0,1,train
image_0487.png,1,0,0,0,1,0,1,0,0,0,val
image_0488.png,1,0,1,0,0,0,0,1,1,1,val
image_0489.png,1,0,0,1,1,1,0,1,1,0,val
image_0490.png,0,1,1,0,1,1,1,1,0,0,train
image_0491.png,0,0,0,0,1,0,1,1,1,0,train
image_0492.png,0,0,1,0,0,1,0,1,0,0,train
image_0493.png,0,0,1,1,1,0,0,1,1,0,train
image_0494.png,1,1,0,0,0,1,1,0,0,0,train
image_0495.png,0,0,1,0,0,1,1,0,1,0,train
image_0496.png,0,0,0,0,0,1,1,0,0,0,train
image_0497.png,1,0,0,0,0,1,0,1,1,1,train
image_0498.png,1,1,0,0,0,0,0,0,0,0,val
image_0499.png,0,0,1,1,1,0,0,1,0,0,train
image_0500.png,0,0,0,0,0,1,0,0,1,0,val
image_0501.png,0,0,0,0,1,1,0,0,0,0,train
image_0502.png,0,1,0,1,1,0,0,0,0,0,val
image_0503.png,0,1,0,1,0,0,0,0,1,0,train
image_0504.png,1,0,1,0,1,0,1,0,1,1,train
image_0505.png,1,0,0,1,1,0,1,1,0,0,train
image_0506.png,1,0,1,0,1,1,0,1,1,1,train
image_0507.png,0,0,0,0,0,0,1,1,1,0,train
image_0508.png,1,0,0,0,0,0,1,0,0,0,train
image_0509.png,1,1,0,1,1,0,0,0,1,0,train
image_0510.png,1,0,1,1,0,0,1,1,0,1,train
image_0511.png,1,0,1,1,1,0,1,1,0,1,train
image_0512.png,1,1,1,0,0,0,0,1,1,1,train
image_0513.png,1,0,0,1,1,1,0,1,0,0,val
image_0514.png,0,0,1,0,0,1,0,1,0,0,train
image_0515.png,0,0,0,0,1,1,1,1,0,0,train
image_0516.png,0,0,0,0,0,1,1,0,0,0,train
image_0517.png,0,1,1,1,1,1,1,0,1,1,train
image_0518.png,0,1,1,1,0,0,1,1,1,1,train
image_0519.png,1,0,1,1,1,0,0,0,1,1,train
image_0520.png,0,1,1,0,1,0,1,1,0,0,train
image_0521.png,0,0,1,0,0,1,1,1,0,0,train
image_0522.png,0,0,0,0,1,0,1,1,1,0,val
image_0523.png,1,0,0,0,0,0,1,0,1,0,val
image_0524.png,1,0,1,1,0,0,1,0,1,1,train
image_0525.png,1,0,0,1,1,1,1,1,1,0,train
image_0526.png,0,0,0,1,0,1,1,0,0,0,val
image_0527.png,0,1,0,1,0,0,1,0,1,0,val
image_0528.png,1,0,1,0,1,1,0,1,1,1,val
image_0529.png,0,0,1,1,1,1,1,0,1,0,train
image_0530.png,0,1,1,1,1,1,1,0,0,0,val
image_0531.png,0,0,0,1,1,1,0,1,1,0,train
image_0532.png,0,1,0,0,0,0,0,1,0,0,train
image_0533.png,1,0,1,1,0,1,0,0,1,1,train
image_0534.png,0,1,1,1,0,0,0,1,0,1,train
image_0535.png,1,0,0,1,0,1,1,1,0,1,train
image_0536.png,1,1,0,1,0,0,0,0,1,0,train
image_0537.png,1,1,1,1,1,1,0,1,1,1,train
image_0538.png,1,1,1,0,0,1,0,1,0,1,train
image_0539.png,0,0,1,0,1,1,1,0,1,0,train
image_0540.png,0,0,0,0,0,0,1,0,0,0,val
image_0541.png,1,1,1,0,0,0,1,0,0,0,train
image_0542.png,1,1,0,1,1,1,0,1,1,0,val
image_0543.png,0,1,1,1,0,1,0,1,1,1,train
image_0544.png,0,0,1,1,0,1,1,0,0,0,train
image_0545.png,0,0,0,1,1,1,0,1,0,0,val
image_0546.png,1,0,1,1,1,0,0,0,0,1,val
image_0547.png,1,1,0,0,0,1,0,1,1,1,train
image_0548.png,1,1,0,1,0,0,0,0,1,0,train
image_0549.png,1,1,0,1,1,0,0,0,0,0,val
image_0550.png,1,1,1,0,1,1,0,1,1,1,train
image_0551.png,0,0,1,0,1,1,0,0,1,0,val
image_0552.png,1,0,1,1,0,0,1,1,0,1,train
image_0553.png,1,0,1,1,0,1,0,0,1,1,train
image_0554.png,1,1,1,1,0,1,1,1,1,1,train
image_0555.png,1,1,0,1,1,0,0,0,1,0,val
image_0556.png,1,1,0,1,0,0,0,1,1,0,val
image_0557.png,1,0,1,0,0,1,1,0,0,0,train
image_0558.png,0,0,0,0,0,1,1,0,0,0,train
image_0559.png,1,1,0,0,0,0,1,0,1,0,train
image_0560.png,1,0,1,0,1,1,0,0,0,1,train
image_0561.png,1,1,0,0,0,0,1,0,0,0,train
image_0562.png,1,0,0,1,1,0,1,0,0,0,train
image_0563.png,1,0,0,0,1,0,1,1,0,0,train
image_0564.png,1,0,0,1,0,1,0,1,0,1,val
image_0565.png,0,0,1,0,1,0,0,0,1,0,train
image_0566.png,0,1,1,0,1,0,0,0,0,0,val
image_0567.png,0,0,1,0,1,1,0,1,0,0,val
image_0568.png,1,1,0,1,1,1,0,0,1,0,val
image_0569.png,1,0,0,0,0,1,1,1,0,1,val
image_0570.png,1,1,0,0,1,0,0,1,0,0,val
image_0571.png,1,0,0,1,0,0,1,1,1,0,train
image_0572.png,1,0,1,0,1,0,0,1,1,1,train
image_0573.png,0,0,1,1,0,1,1,1,1,0,train
image_0574.png,0,0,1,0,1,1,1,0,0,0,val
image_0575.png,1,1,0,0,0,1,0,0,0,1,train
image_0576.png,0,1,0,0,0,0,1,0,0,0,val
image_0577.png,0,1,1,1,0,1,0,0,1,1,train
image_0578.png,1,1,1,0,1,1,1,1,0,1,train
image_0579.png,0,0,1,0,1,0,0,1,1,0,train
image_0580.png,1,0,0,1,0,1,1,0,1,1,train
image_0581.png,0,0,1,1,1,1,1,1,0,0,val
image_0582.png,0,1,0,0,0,0,0,1,1,0,val
image_0583.png,0,0,0,0,1,1,1,0,0,0,val
image_0584.png,0,1,0,0,1,0,0,1,1,0,train
image_0585.png,1,0,1,1,1,1,0,0,1,1,train
image_0586.png,1,0,1,1,0,1,0,0,1,1,train
image_0587.png,0,0,1,0,1,1,1,1,0,0,train
image_0588.png,1,1,0,1,1,0,1,0,1,0,train
image_0589.png,1,0,1,0,0,0,0,0,0,1,train
image_0590.png,1,1,0,1,0,0,1,0,0,0,train
image_0591.png,1,1,0,1,0,1,0,1,0,1,train
image_0592.png,0,1,0,1,1,0,0,1,1,0,train
image_0593.png,1,0,1,1,1,0,1,0,0,0,train
image_0594.png,0,0,1,1,1,1,1,1,1,0,train
image_0595.png,0,0,0,1,0,0,1,0,1,0,train
image_0596.png,0,0,1,0,1,1,0,0,1,0,train
image_0597.png,1,1,1,0,0,1,0,1,0,1,val
image_0598.png,1,0,1,0,0,1,0,0,0,1,train
image_0599.png,1,1,1,0,1,0,1,0,1,1,train
image_0600.png,0,1,0,1,1,0,1,1,1,0,train
image_0601.png,0,0,1,1,0,0,0,0,1,0,train
image_0602.png,1,1,0,0,0,1,0,0,1,1,train
image_0603.png,1,0,0,1,0,0,1,1,0,0,val
image_0604.png,0,1,1,1,0,1,0,0,0,1,train
image_0605.png,0,1,0,0,1,0,1,1,0,0,train
image_0606.png,0,0,0,0,1,0,0,1,1,0,val
image_0607.png,0,1,0,0,0,1,1,1,1,0,train
image_0608.png,1,0,1,0,0,0,0,0,0,1,train
image_0609.png,0,0,1,1,0,1,1,1,1,0,train
image_0610.png,0,1,1,0,0,1,0,1,1,0,train
image_0611.png,0,0,1,1,1,0,0,0,0,0,train
image_0612.png,0,0,0,1,0,1,0,1,0,0,train
image_0613.png,0,0,1,1,0,0,0,1,1,0,train
image_0614.png,1,0,0,0,1,1,0,1,1,0,val
image_0615.png,0,0,0,1,1,1,1,0,1,0,train
image_0616.png,1,0,1,0,0,1,1,1,0,1,train
image_0617.png,0,0,0,1,1,0,1,1,0,0,train
image_0618.png,0,1,1,0,0,0,1,1,1,0,train
image_0619.png,1,0,1,1,0,1,0,0,0,1,train
image_0620.png,1,0,0,0,0,1,1,1,1,1,train
image_0621.png,1,0,0,0,0,1,1,1,1,1,val
image_0622.png,0,0,0,0,1,1,0,1,1,0,train
image_0623.png,1,1,0,0,0,1,0,1,1,1,train
image_0624.png,1,0,0,1,1,0,1,0,0,0,val
image_0625.png,1,1,0,1,0,0,1,0,0,0,val
image_0626.png,0,0,0,1,1,0,0,1,1,0,train
image_0627.png,1,1,1,1,0,0,0,1,0,1,train
image_0628.png,1,0,1,1,1,0,1,1,1,1,train
image_0629.png,0,0,0,1,0,0,0,1,0,0,train
image_0630.png,1,1,0,0,0,0,1,1,0,0,train
image_0631.png,0,0,1,1,0,1,0,1,0,0,val
image_0632.png,1,1,1,0,0,0,1,0,0,0,train
image_0633.png,1,0,1,0,0,1,0,1,0,1,train
image_0634.png,1,0,0,1,0,1,1,1,1,1,train
image_0635.png,0,0,0,0,1,1,0,0,1,0,val
image_0636.png,0,0,0,1,1,0,1,1,1,0,train
image_0637.png,1,0,0,0,1,0,1,1,1,0,train
image_0638.png,0,0,1,0,0,1,0,1,0,0,train
image_0639.png,0,0,0,0,1,1,0,1,1,0,val
image_0640.png,1,0,0,1,0,1,0,0,0,1,train
image_0641.png,1,0,1,0,1,0,0,1,1,1,train
image_0642.png,0,0,0,0,1,0,1,1,0,0,train
image_0643.png,1,0,1,0,1,1,0,0,1,1,train
image_0644.png,1,0,0,0,1,0,1,0,1,0,train
image_0645.png,1,0,1,0,1,0,1,1,1,1,train
image_0646.png,0,1,0,0,0,0,0,0,0,0,val
image_0647.png,0,0,0,0,0,0,1,0,1,0,val
image_0648.png,1,0,1,0,0,1,1,0,0,0,train
image_0649.png,0,0,0,0,0,1,0,1,0,0,train
image_0650.png,0,1,1,0,1,0,0,1,0,0,train
image_0651.png,1,0,0,0,0,0,0,0,0,0,train
image_0652.png,0,0,0,1,0,0,1,1,1,0,train
image_0653.png,0,1,1,0,0,0,1,0,0,0,train
image_0654.png,0,1,1,0,1,1,1,0,1,0,train
image_0655.png,1,1,1,0,0,1,0,1,1,1,val
image_0656.png,1,0,1,1,0,0,1,0,1,1,train
image_0657.png,0,0,1,0,1,0,0,1,0,0,train
image_0658.png,0,1,0,1,1,1,0,0,1,0,train
image_0659.png,0,0,1,1,0,1,0,1,1,0,train
image_0660.png,1,0,1,1,1,0,1,0,0,0,train
image_0661.png,1,1,0,1,1,1,1,0,0,0,train
image_0662.png,0,0,0,0,1,1,0,1,0,0,train
image_0663.png,1,0,0,0,1,1,1,1,0,0,val
image_0664.png,1,1,0,0,1,1,0,0,1,0,train
image_0665.png,0,1,0,1,0,0,1,0,1,0,train
image_0666.png,1,0,0,1,1,0,0,0,0,0,train
image_0667.png,0,0,1,1,0,0,0,1,0,0,train
image_0668.png,1,1,1,0,0,0,1,0,0,0,val
image_0669.png,1,0,1,1,0,1,0,1,1,1,train
image_0670.png,1,1,1,0,0,0,1,1,1,1,train
image_0671.png,0,0,1,1,0,0,0,0,1,0,train
image_0672.png,1,0,0,0,1,0,1,0,0,0,val
image_0673.png,0,0,1,1,1,1,0,1,0,0,val
image_0674.png,0,0,0,1,1,0,1,1,0,0,train
image_0675.png,0,0,0,1,0,0,0,0,0,0,train
image_0676.png,0,0,1,1,1,1,1,0,1,0,train
image_0677.png,0,1,0,0,0,0,1,0,1,0,train
image_0678.png,0,1,1,0,1,1,0,1,1,0,train
image_0679.png,1,1,1,1,1,1,1,1,1,1,train
image_0680.png,0,0,1,0,0,1,1,1,1,0,val
image_0681.png,0,0,1,1,0,0,0,1,1,0,train
image_0682.png,1,1,1,0,1,1,0,0,0,1,val
image_0683.png,1,1,0,0,0,0,1,1,0,0,train
image_0684.png,1,0,0,1,0,1,1,0,1,1,train
image_0685.png,1,0,1,0,0,0,0,1,0,1,train
image_0686.png,0,1,1,1,0,0,0,0,0,1,train
image_0687.png,0,0,1,0,0,0,1,1,0,0,train
image_0688.png,1,1,1,0,0,1,0,1,1,1,val
image_0689.png,0,0,1,1,1,1,0,0,1,0,val
image_0690.png,0,1,0,1,0,0,0,0,0,0,train
image_0691.png,0,1,1,1,1,1,0,0,1,1,train
image_0692.png,1,0,0,1,0,1,0,1,0,1,train
image_0693.png,1,0,1,0,0,0,0,1,0,1,train
image_0694.png,1,0,0,1,0,1,0,1,1,1,train
image_0695.png,0,0,1,1,1,1,1,0,1,0,train
image_0696.png,1,1,1,1,1,1,0,0,1,1,val
image_0697.png,1,1,0,1,1,1,1,1,0,0,val
image_0698.png,0,1,0,0,1,1,0,1,0,0,train
image_0699.png,0,0,0,0,0,0,0,0,1,0,val
image_0700.png,0,1,1,1,1,1,0,0,0,1,train
image_0701.png,0,1,1,0,0,1,0,1,1,0,val
image_0702.png,0,0,1,1,1,1,0,1,1,0,train
image_0703.png,1,0,1,1,1,0,0,0,0,1,train
image_0704.png,1,0,0,1,1,0,1,0,0,0,train
image_0705.png,1,1,1,1,0,0,1,1,0,1,train
image_0706.png,1,1,1,0,0,0,0,1,1,1,train
image_0707.png,0,0,0,1,1,1,0,0,1,0,train
image_0708.png,1,0,1,1,0,1,0,0,1,1,train
image_0709.png,1,0,1,1,0,0,1,0,1,1,train
image_0710.png,0,1,0,0,1,0,1,0,1,0,train
image_0711.png,0,0,1,1,0,1,0,1,1,0,train
image_0712.png,1,0,0,0,1,1,1,0,1,0,train
image_0713.png,0,0,0,0,0,1,0,1,1,0,train
image_0714.png,1,1,1,0,0,0,0,1,0,1,train
image_0715.png,0,1,1,1,0,1,0,1,1,1,train
image_0716.png,0,0,0,0,1,0,0,0,1,0,val
image_0717.png,0,0,0,0,0,0,0,0,0,0,val
image_0718.png,1,0,1,0,0,0,0,0,0,1,train
image_0719.png,0,1,0,0,1,1,0,1,0,0,train
image_0720.png,1,1,1,0,0,0,1,0,1,1,train
image_0721.png,1,0,0,0,1,1,0,0,1,0,train
image_0722.png,0,1,1,1,1,1,0,1,0,1,val
image_0723.png,1,0,1,0,0,1,1,0,0,0,val
image_0724.png,0,1,1,1,1,1,0,0,0,1,train
image_0725.png,0,1,1,0,0,0,0,1,0,0,train
image_0726.png,0,1,0,1,0,0,0,1,1,0,train
image_0727.png,0,0,1,0,0,0,0,0,1,0,train
image_0728.png,0,0,0,1,0,1,0,1,1,0,train
image_0729.png,0,1,1,1,0,0,1,1,0,1,train
image_0730.png,1,0,1,0,1,0,1,0,0,0,train
image_0731.png,0,0,1,0,0,0,0,1,0,0,val
image_0732.png,1,0,1,0,0,1,1,1,0,1,train
image_0733.png,0,0,1,0,1,0,1,0,0,0,train
image_0734.png,1,1,0,0,0,0,1,1,1,0,train
image_0735.png,1,0,0,1,1,1,1,1,1,0,val
image_0736.png,0,0,0,0,0,1,0,1,0,0,train
image_0737.png,0,0,1,0,0,0,0,1,1,0,val
image_0738.png,1,0,1,1,0,0,0,0,0,1,val
image_0739.png,1,0,1,1,0,1,1,1,1,1,train
image_0740.png,1,1,0,0,1,0,1,0,0,0,train
image_0741.png,0,1,1,1,1,1,1,1,1,1,train
image_0742.png,0,0,0,1,0,1,0,0,1,0,train
image_0743.png,1,0,0,1,0,0,1,1,0,0,train
image_0744.png,1,0,0,1,0,0,0,1,0,0,train
image_0745.png,0,0,1,1,0,0,0,1,0,0,val
image_0746.png,1,1,0,0,1,1,1,0,1,0,val
image_0747.png,1,0,0,0,0,0,1,1,1,0,train
image_0748.png,1,1,1,0,0,0,0,1,1,1,train
image_0749.png,0,1,1,1,1,1,1,1,0,1,train
image_0750.png,1,0,0,0,1,1,1,0,1,0,train
image_0751.png,0,0,0,0,1,0,1,0,0,0,train
image_0752.png,0,1,1,1,1,1,1,1,1,1,train
image_0753.png,0,0,1,1,1,0,0,0,1,0,train
image_0754.png,1,1,1,0,1,1,1,1,0,1,train
image_0755.png,1,0,1,0,0,1,1,1,1,1,train
image_0756.png,0,1,0,1,0,1,0,0,1,1,train
image_0757.png,1,0,0,0,1,0,1,1,1,0,train
image_0758.png,0,0,0,0,1,0,0,0,0,0,train
image_0759.png,1,0,1,1,1,0,1,0,0,0,train
image_0760.png,0,1,1,0,0,0,0,1,1,0,train
image_0761.png,1,0,1,0,1,0,0,0,0,1,train
image_0762.png,0,0,1,0,0,1,1,0,0,0,val
image_0763.png,1,1,1,1,1,1,0,1,1,1,val
image_0764.png,0,1,1,1,1,1,1,0,1,1,val
image_0765.png,0,0,0,1,0,1,1,0,1,0,train
image_0766.png,1,0,0,1,1,0,0,1,1,0,val
image_0767.png,0,1,0,0,0,1,1,0,1,0,train
image_0768.png,0,1,1,0,1,1,1,0,0,0,val
image_0769.png,1,0,1,1,1,0,1,0,1,1,train
image_0770.png,0,1,0,1,1,1,0,1,0,0,val
image_0771.png,1,0,0,0,0,0,0,0,0,0,train
image_0772.png,1,1,0,0,1,1,1,0,0,0,val
image_0773.png,1,0,0,0,0,1,0,1,1,1,val
image_0774.png,1,1,0,0,0,0,1,1,1,0,train
image_0775.png,0,0,1,1,1,0,1,0,1,0,train
image_0776.png,1,0,0,1,1,1,0,0,1,0,train
image_0777.png,0,1,0,0,0,0,1,0,0,0,train
image_0778.png,0,1,0,0,1,0,1,0,1,0,train
image_0779.png,1,1,0,0,1,1,0,1,1,0,train
image_0780.png,1,1,1,0,1,0,0,1,0,1,train
image_0781.png,1,0,0,0,1,0,0,0,0,0,train
image_0782.png,1,0,0,0,1,1,1,0,0,0,train
image_0783.png,0,1,1,1,0,0,0,1,1,1,val
image_0784.png,0,1,1,1,1,0,1,1,1,1,val
image_0785.png,0,0,1,0,1,0,1,1,0,0,train
image_0786.png,1,1,0,1,1,0,0,1,0,0,train
image_0787.png,0,1,1,1,1,1,1,1,0,1,val
image_0788.png,1,1,1,0,1,1,0,1,0,1,train
image_0789.png,0,0,0,0,1,0,0,1,0,0,train
image_0790.png,1,0,0,0,1,1,0,1,0,0,val
image_0791.png,1,0,1,1,1,0,1,0,1,1,train
image_0792.png,0,0,1,0,0,1,0,0,0,0,train
image_0793.png,0,1,1,1,0,0,0,0,0,1,train
image_0794.png,1,0,1,1,0,0,1,1,1,1,train
image_0795.png,1,0,0,0,0,0,0,1,0,0,train
image_0796.png,0,0,0,0,1,1,1,1,0,0,train
image_0797.png,1,1,1,1,1,0,0,1,0,1,val
image_0798.png,0,0,1,0,0,0,1,0,0,0,val
image_0799.png,1,0,0,0,1,1,1,0,0,0,train
image_0800.png,1,0,1,0,0,0,0,0,0,1,val
image_0801.png,0,0,0,0,0,0,0,1,0,0,train
image_0802.png,0,0,0,1,0,1,0,0,0,0,train
image_0803.png,0,0,0,0,1,1,0,1,0,0,train
image_0804.png,0,1,0,0,1,1,0,1,0,0,train
image_0805.png,0,0,1,0,0,1,0,1,0,0,train
image_0806.png,1,1,0,1,1,1,1,1,0,0,train
image_0807.png,0,1,1,0,1,1,1,0,1,0,val
image_0808.png,1,0,0,0,0,1,1,1,1,1,val
image_0809.png,1,1,0,0,0,1,1,1,0,1,val
image_0810.png,0,1,0,1,1,0,1,0,0,0,train
image_0811.png,1,0,1,1,1,0,1,0,0,0,val
image_0812.png,1,0,1,1,1,1,0,1,1,1,val
image_0813.png,1,0,0,0,0,0,1,1,1,0,train
image_0814.png,1,0,1,1,1,0,0,0,0,1,train
image_0815.png,1,0,1,0,0,1,1,0,0,0,val
image_0816.png,0,0,1,0,1,1,0,0,0,0,train
image_0817.png,0,0,1,1,0,0,0,1,1,0,train
image_0818.png,1,1,0,0,1,0,0,0,1,0,val
image_0819.png,1,0,1,0,0,0,0,0,1,1,train
image_0820.png,0,0,1,1,1,1,1,0,0,0,train
image_0821.png,0,1,0,1,0,1,0,1,0,1,train
image_0822.png,0,1,1,1,1,1,1,0,1,1,train
image_0823.png,0,0,0,0,1,0,0,0,1,0,val
image_0824.png,0,0,1,1,0,1,1,0,0,0,train
image_0825.png,1,1,1,0,0,1,0,1,0,1,train
image_0826.png,1,0,0,1,0,1,1,0,1,1,train
image_0827.png,1,0,1,0,0,0,0,1,0,1,val
image_0828.png,0,0,0,1,1,1,0,0,1,0,train
image_0829.png,1,0,0,1,0,0,1,0,1,0,train
image_0830.png,0,0,1,1,1,0,0,1,1,0,train
image_0831.png,0,1,1,0,0,0,0,1,1,0,train
image_0832.png,0,0,1,0,1,1,1,1,0,0,val
image_0833.png,1,0,1,1,0,0,0,0,0,1,train
image_0834.png,0,1,0,1,0,0,0,0,1,0,train
image_0835.png,1,1,0,1,1,0,0,1,1,0,train
image_0836.png,0,1,1,0,0,1,0,1,1,0,train
image_0837.png,0,0,1,1,1,1,0,0,1,0,val
image_0838.png,1,0,0,1,0,1,0,1,0,1,train
image_0839.png,1,1,1,0,0,1,0,1,0,1,train
image_0840.png,0,0,1,1,1,1,0,1,0,0,train
image_0841.png,0,1,0,1,1,1,1,1,1,0,train
image_0842.png,1,1,1,1,1,1,1,0,0,0,train
image_0843.png,1,1,0,0,0,1,0,0,1,1,val
image_0844.png,0,1,1,1,1,1,1,1,0,1,train
image_0845.png,1,0,1,0,0,1,0,1,1,1,train
image_0846.png,1,0,0,1,1,1,1,1,0,0,train
image_0847.png,1,0,0,0,0,1,1,0,0,0,train
image_0848.png,1,1,1,1,1,1,0,0,0,1,train
image_0849.png,1,1,1,1,0,0,0,1,1,1,val
image_0850.png,1,0,0,0,1,1,0,0,1,0,train
image_0851.png,1,1,0,0,1,0,0,0,0,0,train
image_0852.png,1,1,1,1,1,0,0,0,0,1,train
image_0853.png,1,1,0,1,1,1,0,1,0,0,train
image_0854.png,0,1,1,0,0,1,0,1,1,0,val
image_0855.png,1,1,1,1,1,1,0,0,1,1,train
image_0856.png,1,1,0,0,1,0,0,0,0,0,train
image_0857.png,1,0,0,0,1,0,1,0,0,0,val
image_0858.png,0,0,0,0,0,1,1,1,1,0,train
image_0859.png,0,1,1,0,1,0,1,1,0,0,val
image_0860.png,0,1,0,0,1,1,1,0,1,0,train
image_0861.png,1,0,1,1,0,0,0,0,1,1,train
image_0862.png,1,0,0,0,1,0,1,1,1,0,train
image_0863.png,1,1,0,1,0,0,0,0,0,0,train
image_0864.png,1,0,0,1,1,1,1,1,1,0,train
image_0865.png,1,1,0,0,1,0,1,0,0,0,train
image_0866.png,0,1,1,1,1,0,1,0,0,0,train
image_0867.png,1,1,0,1,1,1,0,0,1,0,train
image_0868.png,1,0,1,0,1,0,0,0,0,1,val
image_0869.png,0,0,1,0,0,1,0,0,1,0,val
image_0870.png,1,0,0,0,0,1,1,0,0,0,train
image_0871.png,1,0,0,1,0,1,0,1,1,1,train
image_0872.png,0,0,0,1,0,0,0,1,1,0,train
image_0873.png,1,0,0,0,0,0,0,1,0,0,val
image_0874.png,0,0,1,1,1,0,0,1,0,0,train
image_0875.png,0,1,1,0,1,0,1,1,1,0,val
image_0876.png,0,1,1,1,0,0,0,0,0,1,train
image_0877.png,1,1,1,1,1,0,0,1,0,1,val
image_0878.png,0,0,0,0,1,0,0,0,0,0,train
image_0879.png,1,0,1,0,0,0,1,0,0,0,train
image_0880.png,0,1,1,1,0,1,0,0,1,1,train
image_0881.png,1,1,0,1,1,1,1,0,0,0,train
image_0882.png,0,0,0,1,1,1,1,1,0,0,train
image_0883.png,1,1,1,1,1,1,1,0,1,1,train
image_0884.png,1,0,1,0,1,0,0,0,0,1,train
image_0885.png,1,0,1,0,1,1,1,1,0,1,val
image_0886.png,0,1,1,0,1,0,1,0,0,0,train
image_0887.png,0,0,0,1,0,0,1,1,0,0,val
image_0888.png,0,0,1,1,0,0,0,0,1,0,val
image_0889.png,1,0,0,1,0,1,1,0,1,1,train
image_0890.png,0,0,0,1,0,0,1,0,0,0,val
image_0891.png,0,0,0,0,1,1,1,1,1,0,train
image_0892.png,1,1,1,1,0,0,0,1,1,1,val
image_0893.png,1,0,0,0,0,1,1,1,0,1,train
image_0894.png,0,1,1,0,0,1,1,1,1,0,train
image_0895.png,1,1,0,1,1,1,1,1,0,0,train
image_0896.png,1,0,0,0,0,0,0,0,0,0,train
image_0897.png,0,1,0,0,1,1,0,0,1,0,val
image_0898.png,0,1,1,1,0,0,0,0,1,1,val
image_0899.png,0,0,0,0,1,1,0,1,1,0,val
image_0900.png,1,0,1,1,0,0,0,0,0,1,train
image_0901.png,0,1,1,0,1,1,1,1,0,0,train
image_0902.png,1,1,1,0,1,1,0,0,1,1,train
image_0903.png,1,1,1,1,0,1,0,0,0,1,train
image_0904.png,1,1,1,0,0,1,1,1,0,1,train
image_0905.png,0,1,0,0,1,0,0,1,1,0,train
image_0906.png,1,0,0,0,0,1,0,0,0,1,val
image_0907.png,0,0,0,1,0,1,1,1,1,0,train
image_0908.png,0,1,1,0,1,1,1,1,0,0,val
image_0909.png,1,1,1,0,1,1,0,0,0,1,train
image_0910.png,1,1,0,1,0,0,1,0,0,0,train
image_0911.png,1,0,0,1,0,1,0,0,0,1,train
image_0912.png,1,0,0,0,1,1,0,0,1,0,val
image_0913.png,0,0,1,1,1,0,1,1,1,0,val
image_0914.png,0,1,0,0,0,0,0,0,0,0,train
image_0915.png,0,1,0,0,0,1,0,1,1,0,train
image_0916.png,1,0,1,0,0,0,0,0,1,1,train
image_0917.png,0,1,0,0,0,0,1,0,1,0,train
image_0918.png,1,1,0,1,0,0,1,1,1,0,val
image_0919.png,1,0,1,0,0,1,0,0,0,1,val
image_0920.png,0,0,1,0,1,0,1,1,1,0,val
image_0921.png,1,0,0,1,0,0,0,0,1,0,train
image_0922.png,1,1,0,1,0,0,1,0,1,0,train
image_0923.png,1,1,1,0,0,0,1,1,1,1,train
image_0924.png,0,1,1,0,1,1,1,0,0,0,train
image_0925.png,1,1,1,1,0,1,1,0,1,1,train
image_0926.png,1,1,1,1,1,1,1,1,0,1,train
image_0927.png,0,0,0,1,1,0,0,0,0,0,train
image_0928.png,0,1,1,0,1,0,1,0,0,0,train
image_0929.png,1,0,1,0,0,1,1,0,0,0,train
image_0930.png,1,0,0,1,0,1,1,0,0,0,train
image_0931.png,0,0,1,0,0,0,0,1,1,0,train
image_0932.png,0,0,0,1,0,0,0,1,1,0,train
image_0933.png,1,1,1,1,0,0,1,0,0,0,val
image_0934.png,0,0,1,0,1,1,1,1,1,0,train
image_0935.png,0,0,1,1,0,0,0,0,1,0,train
image_0936.png,1,1,1,1,1,1,0,1,1,1,train
image_0937.png,1,1,1,0,0,0,1,1,0,1,train
image_0938.png,0,1,1,1,1,1,1,1,0,1,train
image_0939.png,1,0,0,0,0,1,0,0,1,1,train
image_0940.png,0,1,0,0,1,1,1,1,0,0,train
image_0941.png,1,0,0,0,0,1,0,1,0,1,val
image_0942.png,1,0,1,0,0,1,0,1,1,1,train
image_0943.png,0,1,0,1,1,1,1,0,0,0,val
image_0944.png,0,0,1,1,0,0,0,0,0,0,train
image_0945.png,0,0,1,0,1,0,1,0,0,0,train
image_0946.png,0,1,1,1,0,1,0,1,0,1,train
image_0947.png,1,1,0,1,1,1,0,0,0,0,val
image_0948.png,1,0,0,0,0,0,1,0,1,0,train
image_0949.png,0,1,0,0,0,0,0,1,1,0,train
image_0950.png,1,0,1,1,0,1,0,1,1,1,train
image_0951.png,1,0,1,0,1,1,1,0,1,1,train
image_0952.png,1,0,0,0,0,1,1,1,0,1,train
image_0953.png,0,1,0,0,1,0,0,0,0,0,val
image_0954.png,1,1,0,0,1,0,1,1,0,0,val
image_0955.png,0,0,1,0,0,1,1,1,1,0,train
image_0956.png,1,0,1,0,0,1,0,0,0,1,train
